,animal,birthdate,genotype,recording,start,cell,dt,end,angiotensin,potassium,pos,ctrl,TTA-P2,isra,start_corr,end_corr,activity,num_events,len_seg,ISI,intraburst_freq,burst_num_spikes,burst_length,burst_n,burst_per_cell_per_sec,activity_pos1,freq_pos1,burst_length_pos1,burst_n_pos1,burst_per_cell_per_sec_pos1,ISI_pos1,control,genotype_2,activity_pos2,freq_pos2,burst_length_pos2,burst_n_pos2,burst_per_cell_per_sec_pos2,ISI_pos2,activity_pos3,freq_pos3,burst_length_pos3,burst_n_pos3,burst_per_cell_per_sec_pos3,ISI_pos3,freq_exist,count,rel_activity,rel_intraburst_freq,rel_freq_pos1
239,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean22,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.1333333333333333,16,120.0,,0.6034482758620688,15.0,23.200000000000003,1.0,0.0083333333333333,0.4166666666666666,0.4206008583690986,,,,,y,wt_ctrl,0.2666666666666666,0.5595667870036101,,,,,0.1333333333333333,0.6034482758620688,23.200000000000003,1.0,0.0083333333333333,,1.0,17.0,0.6604651162790697,0.8164611216056525,0.5192133115360519
240,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean23,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.5916666666666667,71,120.0,3.8,0.5903305558099075,,,,,0.5916666666666667,0.5903305558099075,,,,3.8,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.9802307492870107,0.7287371784534121,0.7287371784534121
241,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean23,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.575,69,120.0,,0.5787234042553191,,,,,0.5916666666666667,0.5903305558099075,,,,3.8,y,wt_ctrl,0.575,0.5787234042553191,,,,,,,,,,,1.0,29.0,1.8153409090909094,0.7812201746892635,0.7287371784534121
242,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean23,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.1916666666666666,23,120.0,,0.4123711340206185,,,,,0.5916666666666667,0.5903305558099075,,,,3.8,y,wt_ctrl,0.575,0.5787234042553191,,,,,0.1916666666666666,0.4123711340206185,,,,,1.0,17.0,0.9494186046511626,0.5579351405375887,0.7287371784534121
243,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean24,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.5916666666666667,71,120.0,,0.5892255892255892,,,,,0.5916666666666667,0.5892255892255892,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.9802307492870107,0.7273731456703951,0.7273731456703951
244,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean24,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.5083333333333333,61,120.0,4.0,0.5555048476735224,20.0,33.2,2.0,0.0166666666666666,0.5916666666666667,0.5892255892255892,,,,,y,wt_ctrl,0.5083333333333333,0.5555048476735224,33.2,2.0,0.0166666666666666,4.0,,,,,,,1.0,29.0,1.6048666007905141,0.7498773869335063,0.7273731456703951
245,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean24,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0,0,120.0,,,,,,,0.5916666666666667,0.5892255892255892,,,,,y,wt_ctrl,0.5083333333333333,0.5555048476735224,33.2,2.0,0.0166666666666666,4.0,0.0,,,,,,,17.0,0.0,,0.7273731456703951
246,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean25,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.2833333333333333,34,120.0,,0.3461538461538461,10.0,26.0,1.0,0.0083333333333333,0.2833333333333333,0.3461538461538461,26.0,1.0,0.0083333333333333,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.4694062743064558,0.42731174030262986,0.42731174030262986
247,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean25,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.0,0,120.0,,,,,,,0.2833333333333333,0.3461538461538461,26.0,1.0,0.0083333333333333,,y,wt_ctrl,0.0,,,,,,,,,,,,,29.0,0.0,,0.42731174030262986
248,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean25,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0,0,120.0,,,,,,,0.2833333333333333,0.3461538461538461,26.0,1.0,0.0083333333333333,,y,wt_ctrl,0.0,,,,,,0.0,,,,,,,17.0,0.0,,0.42731174030262986
249,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean26,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.4916666666666666,59,120.0,,0.4853556485355648,,,,,0.4916666666666666,0.4853556485355648,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.8145579465906143,0.5991502597641709,0.5991502597641709
250,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean26,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.35,42,120.0,4.0,0.4440652256351914,17.0,36.0,2.0,0.0166666666666666,0.4916666666666666,0.4853556485355648,,,,,y,wt_ctrl,0.35,0.4440652256351914,36.0,2.0,0.0166666666666666,4.0,,,,,,,1.0,29.0,1.1049901185770752,0.5994447616829088,0.5991502597641709
251,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean26,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.1833333333333333,22,120.0,,,,,,,0.4916666666666666,0.4853556485355648,,,,,y,wt_ctrl,0.35,0.4440652256351914,36.0,2.0,0.0166666666666666,4.0,0.1833333333333333,,,,,,,17.0,0.9081395348837209,,0.5991502597641709
252,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean27,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.575,69,120.0,,0.5709487825356843,,,,,0.575,0.5709487825356843,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.9526186155042778,0.7048112294570852,0.7048112294570852
253,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean27,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.1333333333333333,16,120.0,,0.7075471698113207,,,,,0.575,0.5709487825356843,,,,,y,wt_ctrl,0.1333333333333333,0.7075471698113207,,,,,,,,,,,1.0,29.0,0.42094861660079047,0.9551196988691918,0.7048112294570852
254,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean27,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0,0,120.0,,,,,,,0.575,0.5709487825356843,,,,,y,wt_ctrl,0.1333333333333333,0.7075471698113207,,,,,0.0,,,,,,,17.0,0.0,,0.7048112294570852
255,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean28,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.325,39,120.0,,0.4,17.0,40.0,1.0,0.0083333333333333,0.325,0.4,40.0,1.0,0.0083333333333333,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.5384366087632876,0.49378245546081684,0.49378245546081684
256,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean28,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.1916666666666666,23,120.0,,,,,,,0.325,0.4,40.0,1.0,0.0083333333333333,,y,wt_ctrl,0.1916666666666666,,,,,,,,,,,,,29.0,0.6051136363636362,,0.49378245546081684
257,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean28,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0,0,120.0,,,,,,,0.325,0.4,40.0,1.0,0.0083333333333333,,y,wt_ctrl,0.1916666666666666,,,,,,0.0,,,,,,,17.0,0.0,,0.49378245546081684
258,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean29,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.2916666666666666,35,120.0,,0.5502846299810246,,,,,0.2916666666666666,0.5502846299810246,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.483212341197822,0.6793022394859433,0.6793022394859433
259,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean29,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.0,0,120.0,,,,,,,0.2916666666666666,0.5502846299810246,,,,,y,wt_ctrl,0.0,,,,,,,,,,,,,29.0,0.0,,0.6793022394859433
260,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean29,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.175,21,120.0,,1.0416666666666667,,,,,0.2916666666666666,0.5502846299810246,,,,,y,wt_ctrl,0.0,,,,,,0.175,1.0416666666666667,,,,,1.0,17.0,0.8668604651162791,1.409367412295472,0.6793022394859433
261,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean3,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.6416666666666666,77,120.0,4.800000000000001,0.6701403243664494,,,,,0.6416666666666666,0.6701403243664494,,,,4.800000000000001,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.0630671506352087,0.8272588371724341,0.8272588371724341
262,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean3,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.575,69,120.0,9.7,0.7109407417652986,34.0,45.8,2.0,0.0166666666666666,0.6416666666666666,0.6701403243664494,,,,4.800000000000001,y,wt_ctrl,0.575,0.7109407417652986,45.8,2.0,0.0166666666666666,9.7,,,,,,,1.0,29.0,1.8153409090909094,0.9597006901600462,0.8272588371724341
263,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean3,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.3583333333333333,43,120.0,,0.7859078590785908,30.0,36.9,1.0,0.0083333333333333,0.6416666666666666,0.6701403243664494,,,,4.800000000000001,y,wt_ctrl,0.575,0.7109407417652986,45.8,2.0,0.0166666666666666,9.7,0.3583333333333333,0.7859078590785908,36.9,1.0,0.0083333333333333,,1.0,17.0,1.775,1.0633276086261771,0.8272588371724341
264,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean31,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.5583333333333332,67,120.0,,0.5734144222415292,,,,,0.5583333333333332,0.5734144222415292,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.9250064817215451,0.7078549535276697,0.7078549535276697
265,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean31,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.4083333333333333,49,120.0,,0.5992509363295879,,,,,0.5583333333333332,0.5734144222415292,,,,,y,wt_ctrl,0.4083333333333333,0.5992509363295879,,,,,,,,,,,1.0,29.0,1.2891551383399211,0.8089303417139322,0.7078549535276697
266,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean31,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.25,30,120.0,,0.6534090909090909,,,,,0.5583333333333332,0.5734144222415292,,,,,y,wt_ctrl,0.4083333333333333,0.5992509363295879,,,,,0.25,0.6534090909090909,,,,,1.0,17.0,1.238372093023256,0.8840577404398869,0.7078549535276697
267,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean32,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.5083333333333333,61,120.0,4.4,0.5131673540429075,,,,,0.5083333333333333,0.5131673540429075,,,,4.4,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.8421700803733472,0.6334825903540929,0.6334825903540929
268,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean32,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.4666666666666667,56,120.0,14.5,0.4971015214935885,,,,,0.5083333333333333,0.5131673540429075,,,,4.4,y,wt_ctrl,0.4666666666666667,0.4971015214935885,,,,14.5,,,,,,,1.0,29.0,1.473320158102767,0.671038590463141,0.6334825903540929
269,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean32,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0,0,120.0,,,,,,,0.5083333333333333,0.5131673540429075,,,,4.4,y,wt_ctrl,0.4666666666666667,0.4971015214935885,,,,14.5,0.0,,,,,,,17.0,0.0,,0.6334825903540929
270,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean33,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.5833333333333333,70,120.0,,0.5822784810126582,,,,,0.5833333333333333,0.5822784810126582,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.9664246823956442,0.7187972452910624,0.7187972452910624
271,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean33,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.2333333333333333,28,120.0,,0.4854368932038835,,,,,0.5833333333333333,0.5822784810126582,,,,,y,wt_ctrl,0.2333333333333333,0.4854368932038835,,,,,,,,,,,1.0,29.0,0.7366600790513834,0.6552924794830701,0.7187972452910624
272,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean33,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.4083333333333333,49,120.0,5.9,0.4279564303631556,28.0,64.60000000000001,2.0,0.0166666666666666,0.5833333333333333,0.5822784810126582,,,,,y,wt_ctrl,0.2333333333333333,0.4854368932038835,,,,,0.4083333333333333,0.4279564303631556,64.60000000000001,2.0,0.0166666666666666,5.9,1.0,17.0,2.0226744186046512,0.5790219329626828,0.7187972452910624
273,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean34,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.6083333333333333,73,120.0,,0.6045340050377833,,,,,0.6083333333333333,0.6045340050377833,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.0078428830697432,0.7462707135427961,0.7462707135427961
274,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean34,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.0,0,120.0,,,,,,,0.6083333333333333,0.6045340050377833,,,,,y,wt_ctrl,0.0,,,,,,,,,,,,,29.0,0.0,,0.7462707135427961
275,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean34,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.15,18,120.0,,0.5315614617940199,17.0,30.1,1.0,0.0083333333333333,0.6083333333333333,0.6045340050377833,,,,,y,wt_ctrl,0.0,,,,,,0.15,0.5315614617940199,30.1,1.0,0.0083333333333333,,1.0,17.0,0.7430232558139536,0.7191987858092507,0.7462707135427961
276,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean35,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.3749999999999999,45,120.0,4.25,0.4061236563590953,12.0,29.0,3.0,0.025,0.3749999999999999,0.4061236563590953,29.0,3.0,0.025,4.25,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.6212730101114854,0.5013418406442977,0.5013418406442977
277,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean35,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.2833333333333333,34,120.0,,0.4054054054054054,,,,,0.3749999999999999,0.4061236563590953,29.0,3.0,0.025,4.25,y,wt_ctrl,0.2833333333333333,0.4054054054054054,,,,,,,,,,,1.0,29.0,0.89451581027668,0.5472577734061315,0.5013418406442977
278,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean35,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.2833333333333333,34,120.0,,,,,,,0.3749999999999999,0.4061236563590953,29.0,3.0,0.025,4.25,y,wt_ctrl,0.2833333333333333,0.4054054054054054,,,,,0.2833333333333333,,,,,,,17.0,1.4034883720930234,,0.5013418406442977
279,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean36,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.625,75,120.0,,0.6234203875315922,,,,,0.625,0.6234203875315922,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.035455016852476,0.769585124349209,0.769585124349209
280,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean36,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.2833333333333333,34,120.0,,0.7081545064377682,34.0,46.6,1.0,0.0083333333333333,0.625,0.6234203875315922,,,,,y,wt_ctrl,0.2833333333333333,0.7081545064377682,46.6,1.0,0.0083333333333333,,,,,,,,1.0,29.0,0.89451581027668,0.9559395441042727,0.769585124349209
281,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean36,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.4583333333333332,55,120.0,3.8,0.4703692223811426,,,,,0.625,0.6234203875315922,,,,,y,wt_ctrl,0.2833333333333333,0.7081545064377682,46.6,1.0,0.0083333333333333,,0.4583333333333332,0.4703692223811426,,,,3.8,1.0,17.0,2.270348837209302,0.6364061316199146,0.769585124349209
282,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean37,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.25,30,120.0,,,,,,,0.25,,,,,,y,wt_ctrl,,,,,,,,,,,,,,38.0,0.4141820067409904,,
283,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean37,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.0,0,120.0,,,,,,,0.25,,,,,,y,wt_ctrl,0.0,,,,,,,,,,,,,29.0,0.0,,
284,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean37,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0,0,120.0,,,,,,,0.25,,,,,,y,wt_ctrl,0.0,,,,,,0.0,,,,,,,17.0,0.0,,
285,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean38,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.8083333333333332,97,120.0,,0.8571428571428571,,,,,0.8083333333333332,0.8571428571428571,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.3391884884625356,1.0581052617017501,1.0581052617017501
286,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean38,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.1833333333333333,22,120.0,,1.0326086956521738,20.0,18.4,1.0,0.0083333333333333,0.8083333333333332,0.8571428571428571,,,,,y,wt_ctrl,0.1833333333333333,1.0326086956521738,18.4,1.0,0.0083333333333333,,,,,,,,1.0,29.0,0.5788043478260869,1.3939210677699654,1.0581052617017501
287,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean38,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0,0,120.0,,,,,,,0.8083333333333332,0.8571428571428571,,,,,y,wt_ctrl,0.1833333333333333,1.0326086956521738,18.4,1.0,0.0083333333333333,,0.0,,,,,,,17.0,0.0,,1.0581052617017501
288,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean39,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.6,72,120.0,3.9,0.6291530329725648,,,,,0.6,0.6291530329725648,,,,3.9,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.9940368161783769,0.7766618237045332,0.7766618237045332
289,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean39,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.5083333333333333,61,120.0,,0.5203816131830009,,,,,0.6,0.6291530329725648,,,,3.9,y,wt_ctrl,0.5083333333333333,0.5203816131830009,,,,,,,,,,,1.0,29.0,1.6048666007905141,0.7024644446149825,0.7766618237045332
290,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean39,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0499999999999999,6,120.0,,,,,,,0.6,0.6291530329725648,,,,3.9,y,wt_ctrl,0.5083333333333333,0.5203816131830009,,,,,0.0499999999999999,,,,,,,17.0,0.2476744186046507,,0.7766618237045332
291,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean4,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.5666666666666667,68,120.0,,0.56731583403895,,,,,0.5666666666666667,0.56731583403895,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.9388125486129116,0.7003265138838849,0.7003265138838849
292,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean4,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.3999999999999999,48,120.0,,0.6241699867197874,48.0,75.3,1.0,0.0083333333333333,0.5666666666666667,0.56731583403895,,,,,y,wt_ctrl,0.3999999999999999,0.6241699867197874,75.3,1.0,0.0083333333333333,,,,,,,,1.0,29.0,1.2628458498023716,0.8425686303260403,0.7003265138838849
293,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean4,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.0249999999999999,3,120.0,,,,,,,0.5666666666666667,0.56731583403895,,,,,y,wt_ctrl,0.3999999999999999,0.6241699867197874,75.3,1.0,0.0083333333333333,,0.0249999999999999,,,,,,,17.0,0.12383720930232511,,0.7003265138838849
294,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean40,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.9083333333333332,109,120.0,,0.906801007556675,,,,,0.9083333333333332,0.906801007556675,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.5048612911589316,1.1194060703141941,1.1194060703141941
295,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean40,0.1,10450,500,4,2,y,0,0.0,9250,10450,1.1166666666666665,134,120.0,,1.112970711297071,,,,,0.9083333333333332,0.906801007556675,,,,,y,wt_ctrl,1.1166666666666665,1.112970711297071,,,,,,,,,,,1.0,29.0,3.5254446640316206,1.5024019542156615,1.1194060703141941
296,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean40,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.3666666666666666,44,120.0,,0.8495145631067961,36.0,41.2,1.0,0.0083333333333333,0.9083333333333332,0.906801007556675,,,,,y,wt_ctrl,1.1166666666666665,1.112970711297071,,,,,0.3666666666666666,0.8495145631067961,41.2,1.0,0.0083333333333333,,1.0,17.0,1.8162790697674418,1.1493870158526178,1.1194060703141941
297,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean41,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.5083333333333333,61,120.0,,0.5059021922428331,,,,,0.5083333333333333,0.5059021922428331,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,0.8421700803733472,0.6245140667716907,0.6245140667716907
298,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean41,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.35,42,120.0,,0.5513016845329249,,,,,0.5083333333333333,0.5059021922428331,,,,,y,wt_ctrl,0.35,0.5513016845329249,,,,,,,,,,,1.0,29.0,1.1049901185770752,0.7442035264695939,0.6245140667716907
299,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean41,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.5083333333333333,61,120.0,,0.722291407222914,,,,,0.5083333333333333,0.5059021922428331,,,,,y,wt_ctrl,0.35,0.5513016845329249,,,,,0.5083333333333333,0.722291407222914,,,,,1.0,17.0,2.5180232558139535,0.9772550126601727,0.6245140667716907
300,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean42,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.8749999999999999,105,120.0,,0.8702928870292888,,,,,0.8749999999999999,0.8702928870292888,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.4496370235934664,1.0743383968185136,1.0743383968185136
301,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean42,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.2749999999999999,33,120.0,,0.9302325581395348,,,,,0.8749999999999999,0.8702928870292888,,,,,y,wt_ctrl,0.2749999999999999,0.9302325581395348,,,,,,,,,,,1.0,29.0,0.8682065217391303,1.255723263009418,1.0743383968185136
302,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean42,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.4583333333333332,55,120.0,62.900000000000006,0.9776334776334776,,,,,0.8749999999999999,0.8702928870292888,,,,,y,wt_ctrl,0.2749999999999999,0.9302325581395348,,,,,0.4583333333333332,0.9776334776334776,,,,62.900000000000006,1.0,17.0,2.270348837209302,1.3227309739638888,1.0743383968185136
303,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean6,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.7666666666666666,92,120.0,,0.7698815566835872,,,,,0.7666666666666666,0.7698815566835872,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.2701581540057039,0.9503850136830442,0.9503850136830442
304,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean6,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.5249999999999999,63,120.0,51.5,0.9044620786013684,,,,,0.7666666666666666,0.7698815566835872,,,,,y,wt_ctrl,0.5249999999999999,0.9044620786013684,,,,51.5,,,,,,,1.0,29.0,1.6574851778656128,1.2209356280553105,0.9503850136830442
305,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,Mean6,0.1,16450,500,4,3,y,0,0.0,15250,16450,0.6416666666666666,77,120.0,3.9,0.9482758620689656,64.0,63.8,2.0,0.0166666666666666,0.7666666666666666,0.7698815566835872,,,,,y,wt_ctrl,0.5249999999999999,0.9044620786013684,,,,51.5,0.6416666666666666,0.9482758620689656,63.8,2.0,0.0166666666666666,3.9,1.0,17.0,3.1784883720930233,1.28301033395174,0.9503850136830442
306,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,Mean7,0.1,4450,500,4,1,y,0,0.0,3250,4450,0.7333333333333333,88,120.0,,0.7304785894206548,,,,,0.7333333333333333,0.7304785894206548,,,,,y,wt_ctrl,,,,,,,,,,,,,1.0,38.0,1.2149338864402384,0.9017437788642119,0.9017437788642119
307,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,Mean7,0.1,10450,500,4,2,y,0,0.0,9250,10450,0.7749999999999999,93,120.0,7.5,0.8757706160881705,64.0,75.9,2.0,0.0166666666666666,0.7333333333333333,0.7304785894206548,,,,,y,wt_ctrl,0.7749999999999999,0.8757706160881705,75.9,2.0,0.0166666666666666,7.5,,,,,,,1.0,29.0,2.446763833992095,1.1822049508581565,0.9017437788642119
