,animal,birthdate,genotype,recording,start,end,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,num_events_last120s,activity_last120s,freq_right,bins_right,date,bins_right_v2
2408,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.72,0,230224,-4450
2409,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.9666666666666667,250,230224,-4200
2410,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.95,850,230224,-3600
2411,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.8,1450,230224,-3000
2412,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.6666666666666666,2050,230224,-2400
2413,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.6166666666666667,2650,230224,-1800
2414,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.5833333333333334,3250,230224,-1200
2415,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean8,0.1,500,4,1,y,0,0,60,0.5,0.4166666666666667,3850,230224,-600
2416,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.21666666666666667,4450,230224,-6000
2417,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,5050,230224,-5400
2418,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,5650,230224,-4800
2419,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,6250,230224,-4200
2420,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,6850,230224,-3600
2421,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,7450,230224,-3000
2422,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,8050,230224,-2400
2423,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,8650,230224,-1800
2424,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,9250,230224,-1200
2425,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean8,0.1,500,4,2,y,0,0,0,0,0.0,9850,230224,-600
2426,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,10450,230224,-5750
2427,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,10800,230224,-5400
2428,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,11400,230224,-4800
2429,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,12000,230224,-4200
2430,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,12600,230224,-3600
2431,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,13200,230224,-3000
2432,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,13800,230224,-2400
2433,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,14400,230224,-1800
2434,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,15000,230224,-1200
2435,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean8,0.1,500,4,3,y,0,0,0,0,0.0,15600,230224,-600
2436,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,1.24,0,230224,-4450
2437,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,1.35,250,230224,-4200
2438,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,1.0,850,230224,-3600
2439,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,0.9333333333333333,1450,230224,-3000
2440,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,0.9,2050,230224,-2400
2441,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,0.8,2650,230224,-1800
2442,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,0.7333333333333333,3250,230224,-1200
2443,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,0,4450,Mean9,0.1,500,4,1,y,0,0,90,0.7499999999999999,0.7666666666666667,3850,230224,-600
2444,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.65,4450,230224,-6000
2445,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.55,5050,230224,-5400
2446,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.8,5650,230224,-4800
2447,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.85,6250,230224,-4200
2448,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.16666666666666666,6850,230224,-3600
2449,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.45,7450,230224,-3000
2450,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.38333333333333336,8050,230224,-2400
2451,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.3,8650,230224,-1800
2452,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.55,9250,230224,-1200
2453,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,4450,10450,Mean9,0.1,500,4,2,y,0,0,61,0.5083333333333333,0.4666666666666667,9850,230224,-600
2454,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.5428571428571428,10450,230224,-5750
2455,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.5333333333333333,10800,230224,-5400
2456,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.31666666666666665,11400,230224,-4800
2457,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.11666666666666667,12000,230224,-4200
2458,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.0,12600,230224,-3600
2459,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.3333333333333333,13200,230224,-3000
2460,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.3333333333333333,13800,230224,-2400
2461,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.13333333333333333,14400,230224,-1800
2462,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.23333333333333334,15000,230224,-1200
2463,114002,2022-10-01,wt,230224_slice03_500pM_AngII_ctrl_results.csv,10450,16200,Mean9,0.1,500,4,3,y,0,0,14,0.11666666666666667,0.0,15600,230224,-600
2464,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,1.24,0,230227,-4450
2465,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,0.95,250,230227,-4200
2466,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,0.5166666666666667,850,230227,-3600
2467,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,0.65,1450,230227,-3000
2468,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,1.1166666666666667,2050,230227,-2400
2469,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,1.0166666666666666,2650,230227,-1800
2470,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,0.4166666666666667,3250,230227,-1200
2471,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean1,0.1,500,4,1,y,0,0,55,0.45833333333333326,0.5,3850,230227,-600
2472,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.08333333333333333,4450,230227,-6000
2473,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.6333333333333333,5050,230227,-5400
2474,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.7166666666666667,5650,230227,-4800
2475,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.6833333333333333,6250,230227,-4200
2476,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.5166666666666667,6850,230227,-3600
2477,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.06666666666666667,7450,230227,-3000
2478,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.3,8050,230227,-2400
2479,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.13333333333333333,8650,230227,-1800
2480,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.36666666666666664,9250,230227,-1200
2481,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean1,0.1,500,4,2,y,0,0,54,0.44999999999999996,0.5333333333333333,9850,230227,-600
2482,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.42857142857142855,10450,230227,-5750
2483,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.06666666666666667,10800,230227,-5400
2484,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.5833333333333334,11400,230227,-4800
2485,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.2,12000,230227,-4200
2486,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.08333333333333333,12600,230227,-3600
2487,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.4166666666666667,13200,230227,-3000
2488,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.4,13800,230227,-2400
2489,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.43333333333333335,14400,230227,-1800
2490,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.0,15000,230227,-1200
2491,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean1,0.1,500,4,3,y,0,0,0,0,0.0,15600,230227,-600
2492,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,1.64,0,230227,-4450
2493,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,1.3666666666666667,250,230227,-4200
2494,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,0.7333333333333333,850,230227,-3600
2495,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,0.8666666666666667,1450,230227,-3000
2496,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,1.1666666666666667,2050,230227,-2400
2497,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,0.95,2650,230227,-1800
2498,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,0.05,3250,230227,-1200
2499,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean10,0.1,500,4,1,y,0,0,14,0.11666666666666667,0.18333333333333332,3850,230227,-600
2500,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.5166666666666667,4450,230227,-6000
2501,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.016666666666666666,5050,230227,-5400
2502,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.35,5650,230227,-4800
2503,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.25,6250,230227,-4200
2504,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.16666666666666666,6850,230227,-3600
2505,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.05,7450,230227,-3000
2506,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,8050,230227,-2400
2507,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,8650,230227,-1800
2508,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,9250,230227,-1200
2509,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean10,0.1,500,4,2,y,0,0,0,0,0.0,9850,230227,-600
2510,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,10450,230227,-5750
2511,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,10800,230227,-5400
2512,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,11400,230227,-4800
2513,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,12000,230227,-4200
2514,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,12600,230227,-3600
2515,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,13200,230227,-3000
2516,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,13800,230227,-2400
2517,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,14400,230227,-1800
2518,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,15000,230227,-1200
2519,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean10,0.1,500,4,3,y,0,0,0,0,0.0,15600,230227,-600
2520,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.0,0,230227,-4450
2521,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.4666666666666667,250,230227,-4200
2522,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.5,850,230227,-3600
2523,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.55,1450,230227,-3000
2524,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.25,2050,230227,-2400
2525,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.85,2650,230227,-1800
2526,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.2833333333333333,3250,230227,-1200
2527,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean11,0.1,500,4,1,y,0,0,49,0.4083333333333333,0.5333333333333333,3850,230227,-600
2528,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.7,4450,230227,-6000
2529,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.6166666666666667,5050,230227,-5400
2530,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.0,5650,230227,-4800
2531,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.4,6250,230227,-4200
2532,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.43333333333333335,6850,230227,-3600
2533,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.18333333333333332,7450,230227,-3000
2534,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.18333333333333332,8050,230227,-2400
2535,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.13333333333333333,8650,230227,-1800
2536,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.0,9250,230227,-1200
2537,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean11,0.1,500,4,2,y,0,0,0,0,0.0,9850,230227,-600
2538,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.5142857142857142,10450,230227,-5750
2539,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.16666666666666666,10800,230227,-5400
2540,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.21666666666666667,11400,230227,-4800
2541,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.11666666666666667,12000,230227,-4200
2542,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.31666666666666665,12600,230227,-3600
2543,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.11666666666666667,13200,230227,-3000
2544,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.0,13800,230227,-2400
2545,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.21666666666666667,14400,230227,-1800
2546,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.6333333333333333,15000,230227,-1200
2547,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,10450,16200,Mean11,0.1,500,4,3,y,0,0,39,0.325,0.016666666666666666,15600,230227,-600
2548,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,1.48,0,230227,-4450
2549,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,1.2333333333333334,250,230227,-4200
2550,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,0.6666666666666666,850,230227,-3600
2551,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,0.75,1450,230227,-3000
2552,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,0.55,2050,230227,-2400
2553,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,0.38333333333333336,2650,230227,-1800
2554,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,0.45,3250,230227,-1200
2555,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,0,4450,Mean12,0.1,500,4,1,y,0,0,36,0.3,0.15,3850,230227,-600
2556,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean12,0.1,500,4,2,y,0,0,0,0,0.0,4450,230227,-6000
2557,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean12,0.1,500,4,2,y,0,0,0,0,0.45,5050,230227,-5400
2558,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean12,0.1,500,4,2,y,0,0,0,0,0.6666666666666666,5650,230227,-4800
2559,6092,2022-11-05,wt,230227_slice01_500pM_AngII_ctrl_results.csv,4450,10450,Mean12,0.1,500,4,2,y,0,0,0,0,0.5666666666666667,6250,230227,-4200
