,animal,birthdate,genotype,recording,start,end,start_corr,cell,dt,angiotensin,potassium,pos,ctrl,TTA-P2,isra,mean_ca_burst,len_burst,mean_ca_baseline,len_baseline,percentage_time_baseline,percentage_time_burst
134,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean4,0.1,100.0,4,3,n,5,0.3,,0,860.6253214939015,240.0,100.0,0.0
135,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,16450,22450,20050,Mean4,0.1,500.0,4,4,n,5,0.3,,0,767.8711311672183,240.0,100.0,0.0
136,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,0,4450,2050,Mean5,0.1,0.0,4,1,n,0,0,,0,710.5711940857449,240.0,100.0,0.0
137,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean5,0.1,100.0,4,2,n,0,0,967.1093620794521,200.0,790.4663603238723,40.1,16.708333333333332,83.33333333333334
138,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean5,0.1,100.0,4,3,n,5,0.3,,0,789.5643763935152,240.0,100.0,0.0
139,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,16450,22450,20050,Mean5,0.1,500.0,4,4,n,5,0.3,,0,724.2028089594482,240.0,100.0,0.0
140,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,0,4450,2050,Mean6,0.1,0.0,4,1,n,0,0,1151.3109272628662,240.10000000000002,,0,0.0,100.04166666666667
141,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean6,0.1,100.0,4,2,n,0,0,1137.520755447989,240.10000000000002,,0,0.0,100.04166666666667
142,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean6,0.1,100.0,4,3,n,5,0.3,,0,788.151239711588,240.0,100.0,0.0
143,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,16450,22450,20050,Mean6,0.1,500.0,4,4,n,5,0.3,,0,910.9786385415264,240.0,100.0,0.0
144,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,0,4450,2050,Mean7,0.1,0.0,4,1,n,0,0,,0,711.0793966595418,240.0,100.0,0.0
145,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean7,0.1,100.0,4,2,n,0,0,1123.1002964000224,131.3,856.596134377973,108.80000000000001,45.333333333333336,54.708333333333336
146,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean7,0.1,100.0,4,3,n,5,0.3,,0,831.8374776531048,240.0,100.0,0.0
147,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,16450,22450,20050,Mean7,0.1,500.0,4,4,n,5,0.3,,0,734.8143122172794,240.0,100.0,0.0
148,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,0,4450,2050,Mean8,0.1,0.0,4,1,n,0,0,,0,764.1789156090261,240.0,100.0,0.0
149,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean8,0.1,100.0,4,2,n,0,0,1379.977405147991,121.9,1047.4036368001896,118.10000000000001,49.208333333333336,50.79166666666667
150,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean8,0.1,100.0,4,3,n,5,0.3,,0,933.8941701372768,240.0,100.0,0.0
151,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,16450,22450,20050,Mean8,0.1,500.0,4,4,n,5,0.3,,0,770.426769886916,240.0,100.0,0.0
152,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,0,4450,2050,Mean9,0.1,0.0,4,1,n,0,0,,0,790.4122760244314,240.0,100.0,0.0
153,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,4450,10450,8050,Mean9,0.1,100.0,4,2,n,0,0,1118.9870905755342,159.4,852.0278947901627,80.7,33.625,66.41666666666667
154,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,10450,16450,14050,Mean9,0.1,100.0,4,3,n,5,0.3,,0,793.022319510428,240.0,100.0,0.0
155,11401,2022-10-01,wt,230223_slice04_ttap2_isra_results.csv,16450,22450,20050,Mean9,0.1,500.0,4,4,n,5,0.3,,0,763.0040632203285,240.0,100.0,0.0
156,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean1,0.1,0.0,4,1,y,0,0,1099.0111484952213,229.10000000000002,956.307604804951,11.0,4.583333333333333,95.45833333333334
157,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean1,0.1,100.0,4,2,y,0,0,1097.8839598570355,240.10000000000002,,0,0.0,100.04166666666667
158,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean1,0.1,100.0,4,3,y,0,0,958.7014469530662,219.10000000000002,886.9985304101643,21.0,8.75,91.29166666666667
159,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean1,0.1,500.0,4,4,y,0,0,,0,929.883605340181,240.0,100.0,0.0
160,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean10,0.1,0.0,4,1,y,0,0,,0,839.4628174860808,240.0,100.0,0.0
161,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean10,0.1,100.0,4,2,y,0,0,1558.7406276200238,123.30000000000001,914.4953482566596,116.80000000000001,48.66666666666667,51.37500000000001
162,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean10,0.1,100.0,4,3,y,0,0,,0,895.8722732195756,240.0,100.0,0.0
163,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean10,0.1,500.0,4,4,y,0,0,1375.4494267996588,73.3,1288.7006101165562,166.70000000000002,69.45833333333334,30.541666666666668
164,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean12,0.1,0.0,4,1,y,0,0,,0,1049.8222850107802,240.0,100.0,0.0
165,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean12,0.1,100.0,4,2,y,0,0,1478.6056779318476,177.70000000000002,1106.6310145889636,62.300000000000004,25.958333333333332,74.04166666666667
166,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean12,0.1,100.0,4,3,y,0,0,1411.2221059546816,60.7,1121.1758147835383,179.3,74.70833333333334,25.291666666666668
167,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean12,0.1,500.0,4,4,y,0,0,1307.7381219721346,8.5,1250.1099950025796,231.5,96.45833333333333,3.5416666666666665
168,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean13,0.1,0.0,4,1,y,0,0,,0,783.9579417064452,240.0,100.0,0.0
169,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean13,0.1,100.0,4,2,y,0,0,1279.2899823405005,57.900000000000006,903.840994418392,182.10000000000002,75.87500000000001,24.125000000000004
170,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean13,0.1,100.0,4,3,y,0,0,,0,864.0425815705999,240.0,100.0,0.0
171,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean13,0.1,500.0,4,4,y,0,0,1122.541754511244,74.60000000000001,962.8973457879384,165.4,68.91666666666667,31.083333333333336
172,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean14,0.1,0.0,4,1,y,0,0,,0,900.3582746622322,240.0,100.0,0.0
173,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean14,0.1,100.0,4,2,y,0,0,1274.1169987150959,167.4,1028.589615285771,72.7,30.291666666666668,69.75
174,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean14,0.1,100.0,4,3,y,0,0,1224.3275903471729,128.4,997.1374426120111,111.7,46.54166666666667,53.5
175,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean14,0.1,500.0,4,4,y,0,0,1183.1670078910452,159.4,971.250405977831,80.7,33.625,66.41666666666667
176,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean15,0.1,0.0,4,1,y,0,0,,0,988.562917719212,240.0,100.0,0.0
177,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean15,0.1,100.0,4,2,y,0,0,1191.72425680595,55.400000000000006,1003.0021906354107,184.60000000000002,76.91666666666667,23.083333333333336
178,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean15,0.1,100.0,4,3,y,0,0,,0,921.6525811164981,240.0,100.0,0.0
179,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean15,0.1,500.0,4,4,y,0,0,1046.1655317533855,151.6,938.4480122315921,88.5,36.875,63.16666666666666
180,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean16,0.1,0.0,4,1,y,0,0,,0,921.3710583538585,240.0,100.0,0.0
181,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean16,0.1,100.0,4,2,y,0,0,1120.6056611111578,126.2,947.6910934632049,113.80000000000001,47.41666666666667,52.583333333333336
182,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean16,0.1,100.0,4,3,y,0,0,,0,923.1209090707526,240.0,100.0,0.0
183,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean16,0.1,500.0,4,4,y,0,0,,0,983.6461322424652,240.0,100.0,0.0
184,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean19,0.1,0.0,4,1,y,0,0,,0,789.6828882191301,240.0,100.0,0.0
185,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean19,0.1,100.0,4,2,y,0,0,1221.4432124148475,96.5,828.8218525222454,143.5,59.791666666666664,40.208333333333336
186,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean19,0.1,100.0,4,3,y,0,0,,0,778.7383245730009,240.0,100.0,0.0
187,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean19,0.1,500.0,4,4,y,0,0,1021.4132524707451,205.70000000000002,954.1706990331936,34.4,14.333333333333334,85.70833333333334
188,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean2,0.1,0.0,4,1,y,0,0,,0,821.7324941748982,240.0,100.0,0.0
189,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean2,0.1,100.0,4,2,y,0,0,1281.150115089207,178.5,867.4620764033518,61.6,25.666666666666664,74.375
190,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean2,0.1,100.0,4,3,y,0,0,1248.6717485256247,138.1,850.5527075811779,102.0,42.5,57.54166666666667
191,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean2,0.1,500.0,4,4,y,0,0,1147.160204512181,147.3,874.2305628963525,92.7,38.62500000000001,61.375
192,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean20,0.1,0.0,4,1,y,0,0,,0,923.489022265431,240.0,100.0,0.0
193,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean20,0.1,100.0,4,2,y,0,0,,0,942.6386834283473,240.0,100.0,0.0
194,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean20,0.1,100.0,4,3,y,0,0,1083.272679933165,92.0,975.8547750608117,148.1,61.70833333333333,38.333333333333336
195,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean20,0.1,500.0,4,4,y,0,0,,0,1077.8763755119244,240.0,100.0,0.0
196,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean21,0.1,0.0,4,1,y,0,0,1077.124835403449,85.2,973.7861924558472,154.9,64.54166666666666,35.50000000000001
197,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean21,0.1,100.0,4,2,y,0,0,1096.663016282796,240.10000000000002,,0,0.0,100.04166666666667
198,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean21,0.1,100.0,4,3,y,0,0,1013.5753795753512,19.6,990.6980244861967,220.4,91.83333333333333,8.166666666666668
199,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean21,0.1,500.0,4,4,y,0,0,,0,1006.0677531237637,240.0,100.0,0.0
200,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean22,0.1,0.0,4,1,y,0,0,,0,1108.7414606892007,240.0,100.0,0.0
201,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean22,0.1,100.0,4,2,y,0,0,1577.6016690454123,69.2,1377.979327894029,170.8,71.16666666666667,28.833333333333332
202,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean22,0.1,100.0,4,3,y,0,0,,0,1313.439683689876,240.0,100.0,0.0
203,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean22,0.1,500.0,4,4,y,0,0,,0,1313.9510509578847,240.0,100.0,0.0
204,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean23,0.1,0.0,4,1,y,0,0,,0,1096.819748789051,240.0,100.0,0.0
205,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean23,0.1,100.0,4,2,y,0,0,1423.691486191898,57.2,1133.0499329933423,182.8,76.16666666666667,23.833333333333336
206,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean23,0.1,100.0,4,3,y,0,0,1180.234589796622,21.900000000000002,1065.7469969421243,218.10000000000002,90.875,9.125000000000002
207,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean23,0.1,500.0,4,4,y,0,0,,0,1147.5737741607704,240.0,100.0,0.0
208,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean24,0.1,0.0,4,1,y,0,0,,0,1010.8127540759336,240.0,100.0,0.0
209,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean24,0.1,100.0,4,2,y,0,0,1280.761067330102,89.7,1035.2718623270712,150.3,62.62500000000001,37.375
210,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean24,0.1,100.0,4,3,y,0,0,1105.7329941554312,98.10000000000001,964.6046660238512,142.0,59.166666666666664,40.87500000000001
211,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean24,0.1,500.0,4,4,y,0,0,1035.0929335770368,240.10000000000002,,0,0.0,100.04166666666667
212,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean26,0.1,0.0,4,1,y,0,0,,0,772.8716832674869,240.0,100.0,0.0
213,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean26,0.1,100.0,4,2,y,0,0,1291.4118442499364,130.6,902.6170272044753,109.4,45.583333333333336,54.41666666666667
214,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean26,0.1,100.0,4,3,y,0,0,,0,970.0312061937186,240.0,100.0,0.0
215,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean26,0.1,500.0,4,4,y,0,0,1114.889491572354,196.0,1010.2763448334113,44.1,18.375,81.66666666666667
216,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean27,0.1,0.0,4,1,y,0,0,1259.1517961973632,59.0,934.6255343218855,181.0,75.41666666666667,24.583333333333332
217,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean27,0.1,100.0,4,2,y,0,0,1291.8012593299743,139.8,972.8773012993861,100.2,41.75000000000001,58.25
218,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean27,0.1,100.0,4,3,y,0,0,1236.143897844953,82.60000000000001,974.1840441382627,157.4,65.58333333333334,34.416666666666664
219,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean27,0.1,500.0,4,4,y,0,0,1198.9904575331318,139.20000000000002,988.9017056136803,100.80000000000001,42.00000000000001,58.00000000000001
220,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean28,0.1,0.0,4,1,y,0,0,1000.7505340389997,8.3,920.952385998986,231.8,96.58333333333334,3.4583333333333335
221,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean28,0.1,100.0,4,2,y,0,0,1277.11992321426,190.60000000000002,954.7429417260474,49.5,20.625,79.41666666666669
222,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean28,0.1,100.0,4,3,y,0,0,1164.990181429862,126.4,968.3217482858131,113.7,47.375,52.66666666666667
223,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean28,0.1,500.0,4,4,y,0,0,,0,1074.1144995117666,240.0,100.0,0.0
224,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean29,0.1,0.0,4,1,y,0,0,,0,894.930730653929,240.0,100.0,0.0
225,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean29,0.1,100.0,4,2,y,0,0,1309.681586895384,86.9,1003.3948545407711,153.1,63.79166666666667,36.208333333333336
226,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean29,0.1,100.0,4,3,y,0,0,1202.9225165524542,67.8,1018.5145743465913,172.20000000000002,71.75,28.249999999999996
227,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean29,0.1,500.0,4,4,y,0,0,1171.7003461474794,81.2,1058.300591250105,158.8,66.16666666666667,33.83333333333333
228,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean3,0.1,0.0,4,1,y,0,0,,0,598.6432866141624,240.0,100.0,0.0
229,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean3,0.1,100.0,4,2,y,0,0,1104.4936770064944,122.2,699.6978139010712,117.80000000000001,49.08333333333334,50.916666666666664
230,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean3,0.1,100.0,4,3,y,0,0,1112.7774661752246,46.7,806.0961497605748,193.3,80.54166666666667,19.458333333333336
231,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean3,0.1,500.0,4,4,y,0,0,1174.5852895475048,160.5,821.3326540948667,79.60000000000001,33.16666666666667,66.875
232,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean30,0.1,0.0,4,1,y,0,0,1096.8644692277685,4.2,838.5365615888574,235.9,98.29166666666667,1.7500000000000002
233,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean30,0.1,100.0,4,2,y,0,0,1508.7454480561794,153.60000000000002,1027.5549100976957,86.4,36.00000000000001,64.00000000000001
234,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean30,0.1,100.0,4,3,y,0,0,1309.8674168121815,83.2,996.7617749937664,156.8,65.33333333333334,34.66666666666667
235,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean30,0.1,500.0,4,4,y,0,0,1213.9908152055941,78.5,1059.737295261519,161.5,67.29166666666667,32.708333333333336
236,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean31,0.1,0.0,4,1,y,0,0,,0,885.8170428414958,240.0,100.0,0.0
237,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean31,0.1,100.0,4,2,y,0,0,1384.0574850690384,192.9,1020.339989659007,47.2,19.666666666666668,80.37500000000001
238,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean31,0.1,100.0,4,3,y,0,0,,0,1039.562827486246,240.0,100.0,0.0
239,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean31,0.1,500.0,4,4,y,0,0,1208.957180122069,216.60000000000002,1131.6886369906501,23.5,9.791666666666666,90.25000000000001
240,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean32,0.1,0.0,4,1,y,0,0,,0,960.6614967597503,240.0,100.0,0.0
241,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean32,0.1,100.0,4,2,y,0,0,1410.6052345986434,156.9,1084.0147817005939,83.2,34.66666666666667,65.375
242,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean32,0.1,100.0,4,3,y,0,0,1281.782229491765,124.7,1096.7565032450636,115.30000000000001,48.04166666666667,51.95833333333334
243,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean32,0.1,500.0,4,4,y,0,0,1208.01972203381,180.8,1063.7633107723968,59.2,24.666666666666668,75.33333333333334
244,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean33,0.1,0.0,4,1,y,0,0,,0,851.1753502684865,240.0,100.0,0.0
245,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean33,0.1,100.0,4,2,y,0,0,1477.3776856544591,89.10000000000001,947.1790413083799,150.9,62.875,37.125
246,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean33,0.1,100.0,4,3,y,0,0,1409.76060259609,46.7,1103.5419482484022,193.3,80.54166666666667,19.458333333333336
247,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean33,0.1,500.0,4,4,y,0,0,1272.5339735808184,102.2,1129.9248143598702,137.8,57.41666666666667,42.583333333333336
248,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean34,0.1,0.0,4,1,y,0,0,,0,952.9840633390714,240.0,100.0,0.0
249,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean34,0.1,100.0,4,2,y,0,0,1358.9505810761157,56.300000000000004,1032.3424529281976,183.8,76.58333333333334,23.458333333333332
250,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean34,0.1,100.0,4,3,y,0,0,,0,947.2413639327234,240.0,100.0,0.0
251,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean34,0.1,500.0,4,4,y,0,0,1117.4445453780472,105.7,982.5148415262717,134.3,55.95833333333334,44.04166666666667
252,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean5,0.1,0.0,4,1,y,0,0,,0,892.8848327597715,240.0,100.0,0.0
253,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean5,0.1,100.0,4,2,y,0,0,1255.977887041094,154.70000000000002,862.895846211199,85.30000000000001,35.54166666666667,64.45833333333334
254,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean5,0.1,100.0,4,3,y,0,0,1093.5532865545404,126.80000000000001,902.0459234568406,113.2,47.16666666666667,52.83333333333334
255,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean5,0.1,500.0,4,4,y,0,0,1104.0453903798518,151.8,914.4666488021433,88.30000000000001,36.79166666666667,63.25000000000001
256,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean6,0.1,0.0,4,1,y,0,0,,0,535.8927941256719,240.0,100.0,0.0
257,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean6,0.1,100.0,4,2,y,0,0,975.960085451353,176.5,548.3650466232504,63.5,26.458333333333332,73.54166666666667
258,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean6,0.1,100.0,4,3,y,0,0,938.5428739246022,56.2,653.117892410215,183.8,76.58333333333334,23.416666666666668
259,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean6,0.1,500.0,4,4,y,0,0,888.5814295541617,84.5,675.8891666766153,155.5,64.79166666666667,35.208333333333336
260,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean7,0.1,0.0,4,1,y,0,0,,0,677.3486847611199,240.0,100.0,0.0
261,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean7,0.1,100.0,4,2,y,0,0,1202.4032567020226,209.0,749.9547638333021,31.1,12.958333333333332,87.08333333333333
262,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,10450,16450,14050,Mean7,0.1,100.0,4,3,y,0,0,1002.3593576930589,95.30000000000001,812.1312263399553,144.70000000000002,60.29166666666668,39.70833333333334
263,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,16450,22450,20050,Mean7,0.1,500.0,4,4,y,0,0,1050.6884742811344,2.6,990.2003967464111,237.4,98.91666666666666,1.0833333333333335
264,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,0,4450,2050,Mean8,0.1,0.0,4,1,y,0,0,,0,803.5631548957289,240.0,100.0,0.0
265,114002,2022-10-01,wt,230224_slice01_ttap2_isra_ctrl_results.csv,4450,10450,8050,Mean8,0.1,100.0,4,2,y,0,0,1209.479540055675,68.5,864.6826886115897,171.5,71.45833333333333,28.541666666666664
